case_id,t1_mean,t1_std,t1_min,t1_max,t1_median,t1_skew,t1_kurtosis,t1_p10,t1_p25,t1_p75,t1_p90,t1_contrast,t1_energy,t1_homogeneity,t1_correlation,t1_volume,t1ce_mean,t1ce_std,t1ce_min,t1ce_max,t1ce_median,t1ce_skew,t1ce_kurtosis,t1ce_p10,t1ce_p25,t1ce_p75,t1ce_p90,t1ce_contrast,t1ce_energy,t1ce_homogeneity,t1ce_correlation,t1ce_volume,t2_mean,t2_std,t2_min,t2_max,t2_median,t2_skew,t2_kurtosis,t2_p10,t2_p25,t2_p75,t2_p90,t2_contrast,t2_energy,t2_homogeneity,t2_correlation,t2_volume,flair_mean,flair_std,flair_min,flair_max,flair_median,flair_skew,flair_kurtosis,flair_p10,flair_p25,flair_p75,flair_p90,flair_contrast,flair_energy,flair_homogeneity,flair_correlation,flair_volume
BraTS20_Training_097,2.448641777038574,0.40814119577407837,0.5124312043190002,4.118878364562988,2.406902313232422,0.16723453316558867,-0.33388195243051655,1.9550100564956665,2.1548855304718018,2.745821475982666,3.015218734741211,4.576185105992408,0.012200966477394104,0.5118398754154881,0.8156856198934119,24770.0,3.1120407581329346,1.1542949676513672,0.7546106576919556,9.268473625183105,2.7796471118927,0.7051041935146519,-0.02722532358236318,1.7852743864059448,2.2280242443084717,3.9772491455078125,4.746617794036865,7.845580296672779,0.014682491309940815,0.5224522632506976,0.779052463057445,24770.0,2.7984795570373535,1.09837806224823,0.18236157298088074,6.1468071937561035,2.451781988143921,0.9514146808522651,-0.05628922960543736,1.7012300491333008,1.9854627847671509,3.384420394897461,4.6634674072265625,6.2698352858406,0.01127077266573906,0.5198579957931102,0.904006772883643,24770.0,4.974027156829834,1.843831181526184,-0.28015491366386414,10.961647033691406,4.523611068725586,0.7232579621750502,-0.18478522471910042,3.021402359008789,3.632190465927124,6.009311676025391,7.957230091094971,5.301131660306055,0.010191229172050953,0.5165965213864896,0.8975240951785046,24770.0
BraTS20_Training_098,1.8124288320541382,0.33816787600517273,0.5809643864631653,3.469695568084717,1.8024851083755493,0.29314574740072175,0.04233479477210489,1.3815556764602661,1.5713865756988525,2.033583641052246,2.2481749057769775,4.830897423118586,0.011613648384809494,0.5087505270408761,0.8178814399953163,15191.0,1.9710019826889038,0.8984835743904114,-0.07971509546041489,8.973999977111816,1.6955230236053467,2.022792097431213,4.980048495016531,1.2221262454986572,1.4259498119354248,2.1228952407836914,3.2932374477386475,2.1833153956504248,0.045604366809129715,0.6261129006095373,0.8857138117288922,15191.0,3.7278738021850586,0.7583737373352051,0.685488224029541,6.0377092361450195,3.764199733734131,-0.17039167856545764,-0.42088164997726807,2.6853349208831787,3.206347703933716,4.269423961639404,4.70097017288208,3.161714968031447,0.013770539313554764,0.6035672425300991,0.9184510683912236,15191.0,4.712057590484619,0.8323953747749329,0.6882701516151428,9.517420768737793,4.841355323791504,-0.2982954494506949,0.6953968309082472,3.5185208320617676,4.210701942443848,5.256663799285889,5.610445022583008,3.413150504533405,0.02476375922560692,0.5919600062849487,0.8022436776071875,15191.0
BraTS20_Training_099,1.7681406736373901,0.3249981999397278,0.8053292632102966,2.7456557750701904,1.7571876049041748,0.10044304558072334,-0.7998064711909199,1.347156286239624,1.5009180307388306,2.0207788944244385,2.2038285732269287,13.19741731567774,0.005473882891237736,0.4228171373324888,0.7553872490683479,6275.0,2.2802059650421143,1.2115259170532227,0.7674201130867004,6.432039260864258,1.8563122749328613,1.8279729468964279,2.2102412828695828,1.3683934211730957,1.6123528480529785,2.2192764282226562,4.646970272064209,11.90375381638296,0.023649629205465317,0.5334228433264249,0.8650268052906563,6275.0,2.6244583129882812,0.4930863678455353,1.305694818496704,4.770492076873779,2.5841493606567383,0.42436028071961884,-0.07456285845277755,2.0097713470458984,2.259903907775879,2.9315555095672607,3.2882258892059326,8.112885964103043,0.00893837958574295,0.49349489721598894,0.7922867340123858,6275.0,3.820049524307251,0.8503031134605408,1.640976905822754,7.6921796798706055,3.6321847438812256,1.4603739872188783,2.5527149037740413,2.9986186027526855,3.2701468467712402,4.110591888427734,4.873456954956055,8.939563268446364,0.01192061509937048,0.45416711497818907,0.7642550146776471,6275.0
BraTS20_Training_100,2.2311482429504395,0.47419965267181396,0.012274465523660183,3.8165392875671387,2.2930514812469482,-0.26946275965308103,-0.486722574246925,1.5624901056289673,1.8743151426315308,2.578148603439331,2.8097901344299316,4.668416505854111,0.012003015726804733,0.5324694270207632,0.8443644966027757,47184.0,2.406334400177002,1.147853136062622,0.19448284804821014,11.902887344360352,2.1273694038391113,1.8985589044717472,5.067996477856203,1.3201485872268677,1.7126505374908447,2.645768165588379,3.986198902130127,3.364633178935037,0.04956375062465668,0.6764190021718889,0.8197710759839484,47184.0,3.144446611404419,0.8627482652664185,-0.12455206364393234,6.728719711303711,3.034078598022461,0.5605652045722385,0.1787052336033299,2.134347438812256,2.4932827949523926,3.699305534362793,4.264030456542969,3.863764425223053,0.014889812096953392,0.5912355988520034,0.8738331111197123,47184.0,4.710019111633301,1.4049532413482666,-0.28961142897605896,13.801911354064941,4.599601745605469,0.15059771649597586,-0.5790515209691289,2.949103355407715,3.5875039100646973,5.829690933227539,6.623798847198486,2.9580114029013203,0.019909577444195747,0.6206065031791644,0.8462332199981962,47184.0
BraTS20_Training_101,1.9020823240280151,0.36476561427116394,0.47686830163002014,3.337219715118408,1.8705805540084839,0.26365620590353034,0.0345624634149857,1.4735345840454102,1.6436971426010132,2.1379787921905518,2.3972742557525635,5.168891984350921,0.01052639540284872,0.49869465212977887,0.8357136494602676,4996.0,2.2109382152557373,1.1060835123062134,0.2490454614162445,9.104358673095703,1.854071021080017,2.1076876389874384,4.478675813492207,1.3628778457641602,1.570424199104309,2.2899184226989746,3.8326799869537354,5.2274006902116525,0.04632158577442169,0.6280032094158736,0.8268813980898841,4996.0,2.9490866661071777,0.7154078483581543,0.17028988897800446,5.635929584503174,3.012795925140381,-0.07055209887363466,-0.7462188147724018,1.9812790155410767,2.3406763076782227,3.5262207984924316,3.848278045654297,3.6474285678013985,0.012663215398788452,0.5664326108043227,0.8898449532268636,4996.0,5.092015743255615,1.360144019126892,-0.31899651885032654,12.694049835205078,5.142156600952148,0.1553742443667037,-0.39864258020593324,3.321772336959839,3.9525985717773438,6.133455276489258,6.710210800170898,3.078982584436744,0.017896899953484535,0.580892014190143,0.8545766287594323,4996.0
BraTS20_Training_102,2.2643544673919678,0.36238542199134827,1.0117968320846558,3.428682565689087,2.1997575759887695,0.19195385621187333,-0.5363214921041912,1.8392729759216309,1.9949368238449097,2.5602424144744873,2.7650632858276367,8.368072341196239,0.009376226924359798,0.5015469745781382,0.8078406088642469,7362.0,2.3656764030456543,0.8132354021072388,0.8021872639656067,6.9215474128723145,2.2016525268554688,1.2514977259285076,1.9055501592150383,1.4821161031723022,1.8055775165557861,2.71655011177063,3.50209903717041,8.211291613260983,0.018231628462672234,0.5439838804387486,0.7592901004913554,7362.0,2.5692484378814697,1.0045969486236572,0.5323312878608704,6.090196132659912,2.2859721183776855,1.026865426746805,0.43155366735736633,1.563225507736206,1.8321545124053955,3.0815534591674805,4.1684746742248535,6.550285887060454,0.0102416155859828,0.5100477970537735,0.8957093572605032,7362.0,4.034698009490967,1.0714730024337769,0.9472870230674744,7.620224475860596,3.773472309112549,0.6417464836407321,-0.29857126590782146,2.9099156856536865,3.2239363193511963,4.702449798583984,5.723016738891602,5.789412711746991,0.010440961457788944,0.5179329954528715,0.8835301737779406,7362.0
BraTS20_Training_103,2.0914292335510254,0.39141470193862915,0.666700541973114,3.4255409240722656,2.0584006309509277,0.26285054643958117,-0.3902014769273401,1.5999581813812256,1.796433448791504,2.361299753189087,2.6396398544311523,4.64509418187663,0.01135870162397623,0.5562778910581798,0.8802690096157538,13957.0,3.117029905319214,1.283987045288086,0.5824349522590637,10.89787769317627,2.95281982421875,0.8414597607218417,1.1344941315918504,1.5016977787017822,2.230541944503784,3.852383852005005,4.784779071807861,4.654594799896586,0.016323145478963852,0.5650346135581833,0.8447393688273269,13957.0,2.0537221431732178,0.8355723023414612,0.5325961112976074,5.089776992797852,1.9206866025924683,0.6918754696854023,-0.1325555931490987,1.0746397972106934,1.3786430358886719,2.5717124938964844,3.2829651832580566,5.464067835302558,0.011595550924539566,0.5960274909594431,0.9156401608294824,13957.0,4.158013343811035,0.9401975274085999,0.04005623981356621,7.931511402130127,4.179382801055908,0.1682753086524036,-0.28268750058326475,2.8887240886688232,3.451082468032837,4.787836074829102,5.377851486206055,3.4069957142928615,0.014916174113750458,0.5850766948315627,0.8759292029567505,13957.0
BraTS20_Training_104,1.8219372034072876,0.3604561984539032,0.38301241397857666,3.425288200378418,1.8123575448989868,0.2668169827804981,0.12947614148548947,1.3665066957473755,1.5763188600540161,2.048396110534668,2.2909913063049316,3.4730263074307004,0.013535996899008751,0.5489615443143516,0.8715772782536869,22889.0,2.166855573654175,1.5374131202697754,0.1416541039943695,9.646707534790039,1.5477272272109985,2.0105275397562683,3.3095362834669855,1.113122820854187,1.307416558265686,2.0999302864074707,4.738234519958496,4.638981824013172,0.06870603561401367,0.6710265661524114,0.9079190838008843,22889.0,3.198909282684326,0.86728835105896,-0.07812239974737167,7.170629978179932,3.125819444656372,0.47976000736853375,0.26687848586918417,2.1420364379882812,2.5475146770477295,3.8071558475494385,4.275782108306885,3.4496770287078107,0.01644730754196644,0.6081053975580905,0.8753555973867815,22889.0,4.604005813598633,1.2753068208694458,-0.1525024175643921,13.722722053527832,4.552051544189453,1.0202832826435475,2.883983036337508,3.1122562885284424,3.726691246032715,5.249022006988525,6.056041240692139,2.6636394581291825,0.02662300132215023,0.6211521673299245,0.8376571347987498,22889.0
BraTS20_Training_105,1.698478102684021,0.3102397620677948,0.5348238348960876,2.875582456588745,1.708575963973999,-0.07277222279841156,0.5488876165252612,1.2835967540740967,1.539933443069458,1.87047278881073,2.079589605331421,5.499059663663502,0.01133829727768898,0.4890727885195709,0.8374528256681878,2073.0,2.372236728668213,1.5891727209091187,0.08831630647182465,9.030288696289062,1.6613367795944214,1.8001678349799313,2.340230863787955,1.2835862636566162,1.4470902681350708,2.602893829345703,5.17385196685791,7.686126964195864,0.056938398629426956,0.6127105774902745,0.8737931184441892,2073.0,2.9594900608062744,0.8103883266448975,0.6778010129928589,6.276277542114258,2.7286882400512695,1.0785559900649182,1.04863462089898,2.1380972862243652,2.352489948272705,3.4608588218688965,4.031223773956299,3.4995798445888795,0.016592510044574738,0.572259655343684,0.9135118568277558,2073.0,4.9566121101379395,1.6509299278259277,0.061594363301992416,12.934332847595215,4.470967769622803,1.0361301827223721,0.7889422069959005,3.2995223999023438,3.66806697845459,6.024120330810547,7.3008646965026855,5.47313030922669,0.020343715324997902,0.5629091361547612,0.8275285798005686,2073.0
BraTS20_Training_106,2.777663469314575,0.38943320512771606,0.19510437548160553,4.419129848480225,2.7785484790802,-0.20160625114243613,0.6032855446666945,2.288259744644165,2.542832612991333,3.033121347427368,3.259408473968506,3.2409789910416293,0.01994660496711731,0.570532412300433,0.8038555782732947,15768.0,2.9665563106536865,1.1868946552276611,0.425314337015152,8.756397247314453,2.477796792984009,1.0763699722628628,0.5038061279357979,1.8720293045043945,2.1143362522125244,3.739218235015869,4.772586345672607,5.376677306532656,0.0278959721326828,0.5854307438638295,0.8628048096783876,15768.0,2.8160932064056396,0.7815902829170227,0.5181229114532471,6.723358154296875,2.7254724502563477,0.505708573172571,-0.0645078866437947,1.8742338418960571,2.220599889755249,3.3360159397125244,3.8878531455993652,3.019980068100267,0.014117899350821972,0.5853021848679324,0.9014411693791478,15768.0,4.556615352630615,1.1719155311584473,-0.24750328063964844,9.28672981262207,4.556856155395508,0.08635839902329194,-0.44327534175096295,3.048510789871216,3.6444003582000732,5.413447856903076,6.083823204040527,4.385130774931895,0.01144438050687313,0.5348288512516856,0.8500994739834609,15768.0
BraTS20_Training_107,2.264221429824829,0.4261310398578644,0.6665706038475037,3.4567203521728516,2.285672187805176,-0.23566998762014535,-0.30011357914545567,1.6746904850006104,1.9699983596801758,2.5707969665527344,2.8253726959228516,7.188079294521231,0.009217746555805206,0.5248839616563574,0.8406939042707867,595.0,2.841721534729004,1.5297757387161255,0.36391913890838623,8.796704292297363,2.1375572681427,1.520613436860637,1.056977107111308,1.721360683441162,1.8814363479614258,3.1428325176239014,5.659221649169922,4.23663654527445,0.057837773114442825,0.6596182960262924,0.9331621694924737,595.0,3.105858564376831,0.8784846663475037,0.9142740964889526,7.7037177085876465,3.0967791080474854,0.5039417254936616,0.743500105025102,1.9386101961135864,2.4533519744873047,3.683584690093994,4.1674418449401855,7.735004386402579,0.013917495496571064,0.5699925213966521,0.7606944361500889,595.0,4.772487163543701,1.1442952156066895,1.6401604413986206,10.013518333435059,4.679881572723389,0.5710965540413855,0.1215862261659102,3.3464722633361816,3.888875961303711,5.504786968231201,6.261892318725586,5.512882549845017,0.012045297771692276,0.5460346258748388,0.8475019972840274,595.0
BraTS20_Training_108,1.9620025157928467,0.4732607901096344,0.8389295339584351,3.383678913116455,1.9140667915344238,0.38510199462066125,-0.7280341402227863,1.3803656101226807,1.5737355947494507,2.293071985244751,2.672077178955078,9.500810400037153,0.006636599078774452,0.47508180912511166,0.8574451667714864,103.0,3.4001500606536865,1.9848148822784424,0.5814176797866821,8.834795951843262,2.437206983566284,0.7932418259468725,-0.7295062908860075,1.4604758024215698,1.8145408630371094,4.9706034660339355,6.691481924057005,9.393549780510511,0.014955539256334305,0.5330996692612546,0.9155869890747834,103.0,3.3578040599823,1.0269571542739868,1.1930181980133057,5.556921482086182,3.329669952392578,0.02549087073085078,-1.060698587184393,1.9593437910079956,2.5180442333221436,4.2205705642700195,4.8019208908081055,10.219104456085915,0.004420713987201452,0.448669385482363,0.9040525352055545,103.0,6.936271667480469,3.0346274375915527,1.2155476808547974,16.448440551757812,6.038661003112793,0.700982195092156,-0.6045052550845034,3.646193265914917,4.460650444030762,9.271037101745605,11.688956260681152,5.798166647229664,0.009410718455910683,0.5229659609430629,0.9241919280096874,103.0
BraTS20_Training_109,2.3833343982696533,0.34634169936180115,0.711610734462738,3.672340154647827,2.39270281791687,-0.3243297712221568,0.4121927970040802,1.9577934741973877,2.166884422302246,2.626884937286377,2.819248676300049,6.379386987508042,0.011705218814313412,0.5024047970550597,0.758927885914872,6272.0,2.5333080291748047,1.3437089920043945,0.2833617925643921,11.060076713562012,2.0155699253082275,1.722377814026424,2.2139521185598348,1.5197087526321411,1.7312761545181274,2.524653911590576,4.851895809173584,3.209008837642614,0.06530208885669708,0.6687825058329018,0.8932206043432477,6272.0,2.6777443885803223,0.8739591836929321,-0.05125851556658745,7.479465007781982,2.5440447330474854,1.024436142622349,1.3964313647916384,1.7024714946746826,2.0336713790893555,3.1412901878356934,3.80911922454834,4.671584406576585,0.017755255103111267,0.5843305976177073,0.8205924610151942,6272.0,4.3338494300842285,1.0928194522857666,0.10071010887622833,9.10499095916748,4.186421871185303,0.7825771532898599,0.7590404480823554,3.0864226818084717,3.5421369075775146,4.893564224243164,5.852135181427002,4.183761384570971,0.01496044360101223,0.5571754932710056,0.8527396143728441,6272.0
BraTS20_Training_110,2.6274454593658447,0.40122997760772705,-0.397498220205307,3.5560662746429443,2.7037739753723145,-1.7811691996320138,8.537826837548796,2.0924439430236816,2.422651529312134,2.904575824737549,3.047368288040161,4.159571098862216,0.022177960723638535,0.5812498587884588,0.790166179896958,86.0,2.766044855117798,1.0302891731262207,-0.38772985339164734,8.762849807739258,2.416713237762451,1.9795169582198129,3.9192821913067624,2.0914556980133057,2.2432427406311035,2.713059186935425,4.483906269073486,2.9259564469975885,0.10399353504180908,0.7260974402162607,0.880181378933736,86.0,2.213569164276123,0.5708129405975342,-0.3586823642253876,5.932618141174316,2.0852081775665283,0.7358866739971909,2.2267508010965296,1.6435412168502808,1.825115442276001,2.5072455406188965,3.0519678592681885,3.9901655662542908,0.03298937529325485,0.6346152010288123,0.7488018171696071,86.0,3.834388256072998,0.682773232460022,-0.3930231034755707,7.031233310699463,3.6752278804779053,0.31561130158939343,4.858777599864284,3.228565216064453,3.4217166900634766,4.08567476272583,4.834136009216309,3.5287100646964973,0.038499098271131516,0.631949039646539,0.7837833470493466,86.0
BraTS20_Training_111,1.737162470817566,0.3161390721797943,0.5336376428604126,3.13375186920166,1.716196894645691,0.24277726816467418,0.18380999292330458,1.3523324728012085,1.5191036462783813,1.9360315799713135,2.1558663845062256,5.008236992842285,0.011387682519853115,0.5040064937904833,0.8237234054182961,8380.0,2.3181228637695312,1.0303411483764648,0.25991907715797424,7.9155592918396,2.0085439682006836,0.9070611383517474,0.24493360703885436,1.2423619031906128,1.4956963062286377,3.009523391723633,3.837494134902954,4.975658137540449,0.020995181053876877,0.5779677867906726,0.8574800288759818,8380.0,3.249370813369751,1.2001312971115112,0.14158017933368683,8.68327522277832,2.9726428985595703,1.3040616651947243,1.8044912710864836,2.0554137229919434,2.4081943035125732,3.788447618484497,4.771822452545166,3.0049145051889354,0.019418420270085335,0.6093399435811959,0.9210763050313112,8380.0,4.907205104827881,1.6791267395019531,-0.20960253477096558,12.431665420532227,4.712772846221924,0.7816249184393798,0.7105697261335471,3.0171473026275635,3.62453556060791,5.876933574676514,7.0031328201293945,4.0065526671824045,0.013476429507136345,0.5555198867367095,0.8824037482422821,8380.0
BraTS20_Training_112,1.5824477672576904,0.35345229506492615,0.5023519992828369,3.205242156982422,1.5344996452331543,0.5941764888525938,0.18793013772620926,1.178074598312378,1.3265849351882935,1.7943929433822632,2.0765628814697266,4.951672383751429,0.011485387571156025,0.5163135652592337,0.8498602219938728,20290.0,2.157923936843872,1.5978851318359375,0.06317288428544998,12.432889938354492,1.4449851512908936,1.42217845937581,1.0154131897691094,0.8844910264015198,1.100919485092163,2.7935009002685547,4.913389682769775,3.166578623262467,0.07072462886571884,0.694828160681923,0.9016455289292831,20290.0,2.9896254539489746,0.5838524699211121,-0.10722669214010239,5.452524185180664,3.017861843109131,-0.06029399035935023,0.12020135029271417,2.211153030395508,2.5963382720947266,3.381244421005249,3.6901192665100098,3.5464022968590143,0.019764699041843414,0.6135519295081808,0.834008787165103,20290.0,4.318622589111328,0.9882521629333496,0.005082138814032078,9.18923282623291,4.258914470672607,0.7256150384682901,1.1834999092867173,3.135260820388794,3.6282925605773926,4.855139255523682,5.531624794006348,4.10980994156489,0.018236929550766945,0.5728355337474962,0.8168234017975985,20290.0
BraTS20_Training_113,1.8296871185302734,0.3883218467235565,0.609456479549408,3.4570136070251465,1.7899563312530518,0.4867689935174437,0.12615050776017656,1.3592333793640137,1.5586421489715576,2.0691287517547607,2.3562772274017334,3.8097374939325164,0.011293860152363777,0.5340065672138423,0.8942545067602676,2346.0,1.6758368015289307,0.5569630265235901,0.050105102360248566,9.799797058105469,1.60161554813385,3.4004596679555887,22.300888891654807,1.1609866619110107,1.3657859563827515,1.8746814727783203,2.1725714206695557,1.1449884205540002,0.08902110904455185,0.7436900653264458,0.8222669717343912,2346.0,3.5231075286865234,0.8189864158630371,1.0778554677963257,6.706514358520508,3.485264539718628,0.2640795128380753,-0.34296849674355023,2.466745376586914,2.919961929321289,4.089553356170654,4.625616073608398,2.640918522350148,0.01454449724406004,0.6338623174949862,0.9353842363784826,2346.0,4.601181507110596,0.753279447555542,1.3828781843185425,7.949300765991211,4.66609001159668,-0.2368881069612239,-0.44278227731368425,3.5334532260894775,4.078266143798828,5.153553485870361,5.554994106292725,4.0572171947897,0.014364593662321568,0.5678950238021463,0.8405417258769255,2346.0
BraTS20_Training_114,1.8104127645492554,0.4421682357788086,0.26347634196281433,3.389275312423706,1.848840355873108,-0.11890041742494784,-0.6009724514887362,1.1941556930541992,1.4637317657470703,2.131253480911255,2.36873722076416,4.413627890409771,0.010982957668602467,0.5514638500960742,0.8855507277539771,27812.0,2.0552897453308105,1.0165269374847412,0.053269676864147186,8.681116104125977,1.7713689804077148,1.492483951939814,2.1365986026740433,1.056383490562439,1.4352190494537354,2.2942686080932617,3.6548755168914795,4.234794745600084,0.0399479940533638,0.6481696093418634,0.8420768930199825,27812.0,3.2753381729125977,1.2088696956634521,0.9592575430870056,6.72575569152832,3.0033111572265625,0.9685372273928547,0.23377441206111138,1.940330171585087,2.4511606693267822,3.7748591899871826,5.387430667877197,3.8524631609598146,0.011798678897321224,0.5995461591170039,0.9544748162125845,27812.0,4.988637447357178,1.5583415031433105,-0.43519753217697144,13.889817237854004,4.894223690032959,0.4472161411494246,0.13868777785349673,2.9732892513275146,3.945469617843628,5.807838439941406,7.201687335968018,2.7658635365405644,0.02193254418671131,0.63404412269743,0.8793131433767115,27812.0
BraTS20_Training_115,1.9882991313934326,0.3096168339252472,-0.4329741597175598,3.4458889961242676,1.948258399963379,0.5102763250468036,0.18331989863669484,1.626267910003662,1.768542766571045,2.1803910732269287,2.4200119972229004,2.2196850057589472,0.026125993579626083,0.6010018526577771,0.8210179670761544,5570.0,1.977475643157959,0.9922375082969666,-0.41887378692626953,7.484917640686035,1.6437785625457764,2.133324036252621,3.9958118641839526,1.2665382623672485,1.4247357845306396,1.9784271717071533,3.6395010948181152,2.5807167054590536,0.06231025606393814,0.6751938445294522,0.9153971664577703,5570.0,2.721122980117798,0.6477606892585754,-0.39569368958473206,5.165088176727295,2.7736165523529053,-0.2541073346344151,-0.2903353216614635,1.7944552898406982,2.2947123050689697,3.1976146697998047,3.5240018367767334,3.0104075765339076,0.018212025985121727,0.6190898560587617,0.8853613154839288,5570.0,4.768049240112305,1.0830072164535522,-0.40650659799575806,9.520158767700195,4.768481731414795,0.30932955181351085,0.06062997967911832,3.35038685798645,3.9853546619415283,5.466946601867676,6.091331958770752,3.1853498972850502,0.016674749553203583,0.5776424300755174,0.8619001425685293,5570.0
BraTS20_Training_116,1.7145408391952515,0.39686885476112366,0.5480158925056458,3.267395257949829,1.7297707796096802,0.0663264461643315,-0.11892838761166535,1.1590368747711182,1.4544756412506104,1.9647789001464844,2.2132160663604736,5.368405405131853,0.009268799796700478,0.5032086962932607,0.8692829574253295,16504.0,1.9807475805282593,0.8702422380447388,0.08860050141811371,7.531816005706787,1.7232990264892578,1.4445817057615133,2.2919907225998646,1.1783995628356934,1.4255704879760742,2.2794337272644043,3.251264810562134,4.918785831270725,0.029870063066482544,0.5971737427646023,0.8139596383648348,16504.0,3.0539627075195312,0.8832988142967224,0.895499050617218,7.124431610107422,2.987367868423462,0.2810745874340022,-0.7357871315251949,1.9435549974441528,2.3169515132904053,3.734160900115967,4.2815260887146,5.002147728897398,0.010183949954807758,0.5399677280846955,0.8710848436266314,16504.0,4.644882678985596,1.1699714660644531,0.5464602708816528,12.01848316192627,4.566678047180176,0.26147403052423357,-0.4071406492993068,3.13893723487854,3.740091323852539,5.493457317352295,6.282472133636475,3.8746087097442796,0.015187767334282398,0.5588005457623105,0.8075160552166366,16504.0
BraTS20_Training_117,1.8638430833816528,0.31726768612861633,0.4671122431755066,3.0525176525115967,1.8473416566848755,-0.09070109133718189,0.7990154825409101,1.503967523574829,1.6655553579330444,2.0695250034332275,2.2647769451141357,5.884491836408415,0.011048197746276855,0.48665714003724125,0.7981636903910762,2881.0,1.9831442832946777,0.9553658962249756,0.16990728676319122,7.467222213745117,1.7044154405593872,2.491838718154299,6.3083877676875595,1.3123878240585327,1.4860000610351562,2.012437105178833,3.1045141220092773,3.597506817073736,0.0503995381295681,0.6412923981494006,0.891506541528569,2881.0,2.8359434604644775,0.8200690746307373,0.8136642575263977,6.288596153259277,2.772321939468384,0.5184646000265817,0.2579863924081214,1.8019449710845947,2.213728666305542,3.3953685760498047,3.893089532852173,5.62028847937836,0.009789656847715378,0.5412932091690041,0.8701568340448465,2881.0,5.118431568145752,1.3013255596160889,0.9439612030982971,12.101731300354004,5.060638427734375,0.4895822011558617,0.4531250406366354,3.4634578227996826,4.1270751953125,6.0054497718811035,6.691562652587891,3.8882034597445454,0.014338469132781029,0.5606733247364236,0.8521930154775723,2881.0
BraTS20_Training_118,2.113654375076294,0.313085675239563,0.22136719524860382,3.2715890407562256,2.0962741374969482,-0.01972745554209682,0.6427877450780501,1.7464779615402222,1.9143801927566528,2.306151866912842,2.5300214290618896,4.42243351434081,0.014774555340409279,0.5172876463358568,0.7837502846216635,2182.0,2.315502643585205,1.0458241701126099,0.42107802629470825,10.008522987365723,1.974184513092041,2.306363920250333,5.244312076557625,1.5799343585968018,1.7531654834747314,2.308699607849121,3.9036202430725098,3.274159763845091,0.07520114630460739,0.6819246837228804,0.8579864320440167,2182.0,2.4838364124298096,0.5425015687942505,0.0006664656684733927,4.762138843536377,2.4807534217834473,0.11091844011996338,-0.68333282484013,1.7779393196105957,2.035515308380127,2.914952516555786,3.1835672855377197,4.523149921722506,0.015238264575600624,0.581192341988333,0.8197973242922002,2182.0,4.892849445343018,1.2987323999404907,-0.244246244430542,12.287589073181152,4.879266262054443,0.3521290506214015,-0.09724781511807779,3.2591285705566406,3.7853269577026367,5.876274108886719,6.499403953552246,4.488358372796938,0.01753355748951435,0.5697345171915736,0.7838445006003907,2182.0
BraTS20_Training_119,1.7624398469924927,0.2950454354286194,0.44891223311424255,2.874768018722534,1.7612603902816772,-0.0285043238405155,0.038551019441830814,1.3768352270126343,1.5690478086471558,1.9601010084152222,2.1390576362609863,7.38569072989776,0.010602982714772224,0.4918166022198148,0.7420003040698184,3279.0,1.889324426651001,0.824070394039154,0.4812445640563965,8.60067081451416,1.6793681383132935,3.202239236407166,13.138304770704746,1.3263496160507202,1.4921613931655884,1.9254114627838135,2.6795873641967773,5.9238869787805015,0.07161647826433182,0.6590755693308882,0.7030862835944984,3279.0,3.272642135620117,0.775011420249939,0.2394401729106903,7.051154136657715,3.1283366680145264,1.6370205965228604,4.158568490793975,2.507984161376953,2.7877509593963623,3.5783965587615967,4.131848335266113,3.1292677510064095,0.02614772319793701,0.6240979445449752,0.8749795715769171,3279.0,4.3128132820129395,1.0872581005096436,1.6427422761917114,11.578168869018555,4.031795024871826,1.314489855294139,2.3466845118274415,3.1975226402282715,3.538815975189209,4.866067409515381,5.7951436042785645,5.310385490505723,0.02167963795363903,0.5676257021402289,0.7714165197448029,3279.0
BraTS20_Training_120,1.75197434425354,0.3969951570034027,0.6526364088058472,3.161431074142456,1.7713336944580078,0.023720908182690657,-0.618848294200979,1.2086752653121948,1.4403581619262695,2.042733669281006,2.2611775398254395,4.99837422076962,0.008663258515298367,0.5223217021233508,0.8965486523621637,32906.0,1.8069230318069458,0.7288346290588379,0.37125372886657715,8.827068328857422,1.707579493522644,1.9528517819854754,6.951323330371512,1.0081409215927124,1.4232548475265503,2.003277063369751,2.6231048107147217,2.631225194358194,0.05486888438463211,0.6916409813237794,0.8176889096327582,32906.0,3.2879087924957275,0.9221978783607483,0.713610053062439,6.860741138458252,3.195972204208374,0.5604793467086521,0.07985785579435545,2.162230968475342,2.635885000228882,3.7940900325775146,4.623848915100098,3.770057686862856,0.01196992676705122,0.5686858834898582,0.9131243495525267,32906.0,4.454244613647461,0.9312295913696289,0.6151400804519653,13.659503936767578,4.46282958984375,0.900220566335691,4.531697179587175,3.2796900272369385,3.8464038372039795,4.989774227142334,5.476949214935303,2.0512654709973503,0.038500942289829254,0.6568195502008168,0.7938112240151799,32906.0
